"577193", "70.32"
"577198", "15.39"
"577206", "30.75"
"577207", "65.72"
"577217", "66.03"
"577225", "80.45"
"577232", "129.76"
"577242", "58.13"
"577252", "126.27"
"577267", "51.32"
"578023", "35.95"
"578029", "65.14"
"578032", "33.63"
"578044", "40.26"
"578077", "81.38"
"578117", "16.95"
"578176", "70.26"
"578180", "66.96"
"578206", "85.09"
"578213", "13.51"
"578240", "17.78"
"578261", "108.82"
"578288", "13.18"
"578299", "15.81"
"578312", "18.89"
"578315", "82.78"
"579015", "30.60"
"579020", "153.51"
"579021", "63.27"
"579025", "25.49"
"579026", "60.84"
"579051", "40.22"
"579052", "44.44"
"579055", "78.88"
"579070", "68.50"
"579073", "60.00"
"579078", "53.39"
"579128", "20.69"
"579137", "18.95"
"579147", "51.09"
"579158", "59.45"
"579159", "54.20"
"579161", "46.55"
"579163", "17.25"
"579173", "148.39"
"579174", "53.65"
"579177", "35.03"
"579181", "10.34"
"579204", "86.23"
"579214", "20.71"
"579239", "21.55"
"579242", "58.00"
"579250", "33.00"
"579252", "23.00"
"579268", "54.93"
"579273", "78.66"
"579277", "95.21"
"579281", "49.39"
"579284", "51.65"
"579290", "26.80"
"580029", "44.94"
"580045", "38.35"
"580051", "44.30"
"580057", "42.93"
"580089", "112.31"
"580092", "70.52"
"580100", "28.62"
"580130", "36.90"
"580132", "55.58"
"580166", "59.81"
"580181", "29.98"
"580182", "20.92"
"580188", "25.29"
"580189", "46.36"
"580198", "115.25"
"580217", "61.57"
"580219", "37.04"
"580234", "29.62"
"580235", "29.22"
"580240", "91.14"
"580257", "67.45"
"580258", "190.18"
"580263", "39.10"
"581031", "43.81"
"581055", "13.99"
"581066", "33.12"
"581073", "39.84"
"581074", "21.92"
"581103", "20.11"
"581109", "19.94"
"581118", "66.12"
"581145", "14.45"
"581151", "46.45"
"581158", "69.04"
"581171", "99.57"
"581191", "33.13"
"581211", "87.57"
"581217", "10.25"
"581219", "23.73"
"581253", "19.58"
"581257", "52.34"
"582019", "61.74"
"582027", "51.48"
"582033", "25.28"
"582035", "104.22"
"582050", "61.51"
"582060", "86.66"
"582089", "3.75"
"582115", "10.35"
"582119", "54.29"
"582135", "12.08"
"582137", "41.68"
"582139", "107.51"
"582150", "31.06"
"582166", "88.33"
"582179", "50.28"
"582205", "110.33"
"582214", "15.50"
"582240", "23.88"
"582247", "48.11"
"582252", "13.37"
"582290", "17.50"
"583031", "37.49"
"583035", "50.58"
"583038", "71.48"
"583049", "31.63"
"583050", "73.33"
"583053", "19.54"
"583060", "16.38"
"583063", "60.50"
"583069", "43.00"
"583075", "9.49"
"583077", "76.06"
"583102", "55.61"
"583135", "18.94"
"583156", "37.40"
"583171", "22.31"
"583180", "100.31"
"583188", "41.79"
"583199", "20.70"
"583207", "0.00"
"583211", "61.77"
"583213", "44.39"
"583214", "65.90"
"583227", "0.00"
"583238", "46.42"
"583246", "15.00"
"583250", "90.43"
"583283", "84.29"
"583311", "57.22"
"583313", "16.38"
"585001", "11.21"
"586003", "27.73"
"595001", "20.80"
"597002", "65.22"
"597015", "40.88"
"597025", "60.86"
"597028", "21.24"
"597046", "47.89"
"598009", "23.56"
"599009", "40.42"
"599011", "16.39"
"599027", "31.70"
"600007", "32.99"
"601013", "81.64"
"601016", "36.90"
"601029", "49.14"
"602004", "23.72"
"602006", "46.22"
"602031", "73.65"
"602032", "18.50"
"602034", "63.03"
"602039", "35.13"
"603009", "56.21"
"603013", "41.40"
"603025", "52.39"
"603030", "43.30"
"604012", "88.23"
"605003", "62.62"
"606013", "94.10"
"606025", "41.09"
"606026", "31.80"
"606029", "114.17"
"607001", "17.44"
"610011", "29.10"
"610032", "54.61"
"611014", "42.34"
"611026", "32.68"
"614005", "66.36"
"614006", "43.60"
"614007", "40.04"
"614012", "62.79"
"614015", "47.58"
"614045", "46.06"
"615017", "28.46"
"615022", "33.80"
"616001", "59.80"
"616004", "52.49"
"616014", "33.36"
"616018", "11.21"
"616020", "71.08"
"617006", "37.11"
"617010", "42.54"
"621009", "22.42"
"621018", "15.06"
"621019", "35.64"
"621034", "98.27"
"621045", "176.16"
"621067", "36.60"
"621068", "81.05"
"621083", "92.69"
"621086", "8.34"
"621098", "61.62"
"621104", "20.99"
"621124", "50.90"
"621133", "63.92"
"621144", "44.71"
"621158", "45.83"
"621170", "102.56"
"621181", "66.18"
"621185", "65.09"
"621192", "59.54"
"621204", "53.31"
"621217", "70.33"
"621218", "14.37"
"622010", "136.29"
"622027", "47.27"
"622041", "77.75"
"622049", "10.72"
"622051", "75.63"
"622058", "45.55"
"622059", "34.69"
"622063", "19.28"
"622074", "61.86"
"622078", "101.57"
"623013", "49.00"
"623023", "53.12"
"623028", "30.36"
"624007", "67.81"
"624013", "34.79"
"624021", "36.50"
"624037", "39.92"
"624056", "38.52"
"624058", "59.51"
"624060", "16.11"
"624061", "18.40"
"624076", "28.16"
"624083", "19.49"
"624088", "56.38"
"624106", "52.26"
"624134", "67.18"
"625012", "15.24"
"625014", "22.42"
"625026", "42.87"
"625027", "19.56"
"625030", "38.96"
"625034", "81.02"
"625040", "37.57"
"625050", "21.27"
"625060", "0.00"
"625064", "54.32"
"625085", "66.45"
"625097", "56.06"
"625104", "36.22"
"625126", "52.60"
"625145", "81.41"
"625167", "20.71"
"625176", "55.83"
"625177", "64.26"
"625194", "16.67"
"626008", "13.51"
"626012", "2.13"
"626019", "25.93"
"626023", "32.76"
"626108", "59.88"
"626126", "33.46"
"626142", "106.13"
"626147", "17.26"
"626169", "43.99"
"626195", "95.44"
"626196", "87.57"
"626204", "13.22"
"626208", "67.95"
"626209", "85.42"
"627017", "10.06"
"627048", "57.61"
"627049", "83.28"
"627052", "29.04"
"627070", "10.64"
"627082", "16.58"
"628006", "35.94"
"628012", "39.91"
"628049", "80.93"
"628059", "20.13"
"628081", "14.00"
"628095", "16.90"
"628108", "76.52"
"628148", "102.05"
"628167", "14.78"
"628171", "83.99"
"628174", "29.90"
"628177", "59.99"
"628180", "19.51"
"628194", "28.58"
"628197", "33.48"
"628201", "37.58"
"628212", "24.46"
"629014", "28.39"
"629015", "27.30"
"629028", "122.47"
"629039", "22.73"
"629046", "87.35"
"629050", "36.18"
"629051", "63.46"
"629068", "171.80"
"629070", "2.88"
"629084", "123.37"
"629095", "46.67"
"629096", "78.71"
"629104", "25.27"
"629105", "54.67"
"629124", "85.12"
"629131", "26.90"
"629147", "9.60"
"629157", "26.34"
"629186", "51.09"
"629187", "13.05"
"629208", "56.98"
"630008", "31.17"
"630012", "110.26"
"630030", "107.91"
"630035", "37.74"
"630040", "51.33"
"630045", "25.45"
"630054", "50.27"
"630067", "34.20"
"630075", "67.26"
"630080", "67.03"
"630111", "17.78"
"630127", "10.63"
"630138", "31.04"
"630148", "38.60"
"630163", "69.27"
"630183", "80.02"
"630188", "58.18"
"630206", "55.99"
"630217", "4.68"
"630222", "30.62"
"631026", "32.69"
"631047", "34.79"
"632012", "36.25"
"632017", "90.46"
"632024", "47.04"
"632036", "49.42"
"632037", "33.63"
"632040", "88.78"
"632063", "83.29"
"632075", "182.66"
"632099", "166.74"
"632101", "43.63"
"632103", "71.73"
"632110", "20.04"
"632121", "100.42"
"632122", "68.50"
"632137", "67.75"
"632143", "58.77"
"632160", "25.46"
"632164", "73.24"
"632176", "35.15"
"632182", "84.72"
"632184", "114.73"
"632195", "81.78"
"632201", "19.84"
"632214", "61.96"
"632217", "52.14"
"632223", "65.96"
"633020", "65.79"
"633023", "28.54"
"633024", "108.62"
"633030", "45.41"
"633078", "51.82"
"633083", "33.92"
"633087", "20.67"
"633093", "56.86"
"634008", "18.35"
"634011", "75.37"
"634017", "20.84"
"634038", "59.80"
"634040", "40.83"
"634049", "60.16"
"634053", "41.85"
"634061", "46.13"
"634070", "29.06"
"634085", "69.37"
"634122", "32.36"
"634131", "90.52"
"634132", "21.53"
"634137", "0.00"
"634162", "27.76"
"634170", "2.59"
"634173", "0.00"
"634185", "45.39"
"635001", "262.60"
"635003", "38.51"
"635005", "17.83"
"639042", "50.43"
"639060", "24.76"
"639074", "23.88"
"639118", "91.61"
"639148", "35.09"
"639154", "67.88"
"639155", "118.63"
"639174", "16.50"
"639184", "48.88"
"639193", "36.38"
"640012", "31.88"
"640042", "94.42"
"640055", "80.89"
"640061", "81.34"
"640076", "60.46"
"640079", "121.24"
"640082", "62.00"
"640083", "27.04"
"640113", "37.39"
"640114", "89.58"
"640119", "52.25"
"640148", "19.82"
"640173", "42.26"
"643010", "12.37"
"643013", "89.58"
"643016", "138.87"
"643032", "85.37"
"643051", "33.90"
"643061", "96.30"
"643079", "200.80"
"643085", "42.28"
"643128", "21.61"
"643130", "83.09"
"643149", "56.92"
"645010", "30.08"
"645011", "28.51"
"645012", "22.15"
"645024", "46.88"
"645025", "87.45"
"645033", "13.44"
"645034", "84.91"
"645038", "57.11"
"646007", "11.50"
"646022", "36.31"
"646024", "49.67"
"646032", "62.37"
"646053", "51.94"
"646092", "89.84"
"646119", "3.16"
"646120", "24.93"
"647002", "27.24"
"647042", "147.40"
"647052", "37.95"
"647055", "53.77"
"647066", "23.49"
"647073", "81.27"
"647079", "69.73"
"647098", "20.13"
"648006", "27.32"
"648013", "95.19"
"648027", "33.89"
"648053", "46.16"
"649003", "18.75"
"649005", "48.00"
"649011", "74.15"
"649016", "46.35"
"649043", "55.69"
"649047", "16.50"
"649049", "32.82"
"662009", "80.87"
"662023", "31.64"
"663017", "56.31"
"665016", "92.45"
"665019", "10.93"
"667018", "50.79"
"669010", "51.64"
"669020", "91.70"
"670058", "107.42"
"670065", "47.21"
"670068", "81.31"
"670074", "44.90"
"670084", "39.05"
"670087", "164.32"
"670092", "57.40"
"670103", "38.72"
"671017", "210.80"
"672013", "155.08"
"672014", "45.83"
"672019", "43.00"
"672025", "124.18"
"672038", "199.28"
"672044", "15.94"
"672049", "95.80"
"672066", "28.75"
"672097", "77.78"
"672112", "34.34"
"672134", "31.49"
"672170", "50.71"
"672178", "32.68"
"672200", "75.84"
"672208", "54.51"
"672216", "25.40"
"672221", "32.23"
"672225", "45.19"
"672231", "20.94"
"672237", "31.81"
"672245", "28.33"
"672251", "89.98"
"672265", "20.24"
"672271", "167.47"
"672294", "30.38"
"672319", "39.88"
"672327", "44.44"
"672350", "26.01"
"672356", "26.49"
"672366", "81.84"
"672368", "96.57"
"672385", "85.12"
"672400", "25.13"
"672409", "24.96"
"672444", "26.39"
"673027", "33.83"
"674018", "123.60"
"674020", "53.72"
"682012", "52.47"
"683001", "96.40"
"683005", "86.05"
"683053", "32.40"
"683056", "56.96"
"683060", "58.54"
"683062", "41.10"
"684022", "69.77"
"684026", "27.54"
"684029", "191.00"
"684031", "9.08"
"684038", "31.46"
"684041", "85.51"
"684048", "122.02"
"684054", "23.96"
"684067", "136.93"
"685002", "29.56"
"685052", "30.89"
"685067", "19.66"
"686017", "52.36"
"687017", "55.82"
"687025", "33.59"
"687032", "69.00"
"687046", "70.19"
"687049", "98.10"
"687054", "136.27"
"687065", "0.00"
"688010", "106.64"
"688018", "38.38"
"688020", "60.81"
"688029", "69.06"
"688031", "102.55"
